"FECHA","TMAX","TMIN","NOMBRE"
"2072","  30.4","      "," LAS LOMITAS"
"1072","  29.4","      "," LAS LOMITAS"
"30062","  27.8","      "," LAS LOMITAS"
"29062","  19.0","      "," LAS LOMITAS"
"28062","  24.4","      "," LAS LOMITAS"
"27062","  32.8","      "," LAS LOMITAS"
"26062","  33.5","      "," LAS LOMITAS"
"25062","  32.0","      "," LAS LOMITAS"
"24062","  33.0","      "," LAS LOMITAS"
"23062","  23.9","      "," LAS LOMITAS"
"22062","  19.6","      "," LAS LOMITAS"
"21062","  25.0","      "," LAS LOMITAS"
"20062","  22.4","      "," LAS LOMITAS"
"19062","  25.4","      "," LAS LOMITAS"
"18062","  22.2","      "," LAS LOMITAS"
"17062","  16.0","      "," LAS LOMITAS"
"16062","  21.4","      "," LAS LOMITAS"
"15062","  19.6","      "," LAS LOMITAS"
"14062","  17.4","      "," LAS LOMITAS"
"13062","  15.4","      "," LAS LOMITAS"
"12062","  12.2","      "," LAS LOMITAS"
"11062","  22.4","      "," LAS LOMITAS"
"10062","  28.0","      "," LAS LOMITAS"
"9062","  32.4","      "," LAS LOMITAS"
"8062","  30.7","      "," LAS LOMITAS"
"7062","  31.3","      "," LAS LOMITAS"
"6062","  30.0","      "," LAS LOMITAS"
"5062","  24.4","      "," LAS LOMITAS"
"4062","  30.5","      "," LAS LOMITAS"
"3062","  29.7","      "," LAS LOMITAS"
"2062","  29.5","      "," LAS LOMITAS"
"1062","  27.5","      "," LAS LOMITAS"
"31052","  26.0","      "," LAS LOMITAS"
"30052","  24.0","      "," LAS LOMITAS"
"29052","  22.4","      "," LAS LOMITAS"
"28052","  18.0","      "," LAS LOMITAS"
"27052","  28.4","      "," LAS LOMITAS"
"26052","  29.5","      "," LAS LOMITAS"
"25052","  29.7","      "," LAS LOMITAS"
"24052","  31.0","      "," LAS LOMITAS"
"23052","  31.0","      "," LAS LOMITAS"
"22052","  21.4","      "," LAS LOMITAS"
"21052","  19.7","      "," LAS LOMITAS"
"20052","  25.8","      "," LAS LOMITAS"
"19052","  32.2","      "," LAS LOMITAS"
"18052","  31.6","      "," LAS LOMITAS"
"17052","  29.5","      "," LAS LOMITAS"
"16052","  30.2","      "," LAS LOMITAS"
"15052","  30.0","      "," LAS LOMITAS"
"14052","  29.0","      "," LAS LOMITAS"
"13052","  27.5","      "," LAS LOMITAS"
"12052","  26.5","      "," LAS LOMITAS"
"11052","  26.5","      "," LAS LOMITAS"
"10052","  28.4","      "," LAS LOMITAS"
"9052","  25.8","      "," LAS LOMITAS"
"8052","  22.5","      "," LAS LOMITAS"
"7052","  23.0","      "," LAS LOMITAS"
"6052","  20.0","      "," LAS LOMITAS"
"5052","  18.5","      "," LAS LOMITAS"
"4052","  20.0","      "," LAS LOMITAS"
"3052","  18.8","      "," LAS LOMITAS"
"2052","  17.4","      "," LAS LOMITAS"
"1052","  29.2","      "," LAS LOMITAS"
"30042","  35.0","      "," LAS LOMITAS"
"29042","  32.4","      "," LAS LOMITAS"
"28042","  28.5","      "," LAS LOMITAS"
"27042","  27.8","      "," LAS LOMITAS"
"26042","  26.4","      "," LAS LOMITAS"
"25042","  25.0","      "," LAS LOMITAS"
"24042","  24.0","      "," LAS LOMITAS"
"23042","  28.7","      "," LAS LOMITAS"
"22042","  29.5","      "," LAS LOMITAS"
"21042","  27.8","      "," LAS LOMITAS"
"20042","  26.5","  14.0"," LAS LOMITAS"
"19042","  29.0","  15.6"," LAS LOMITAS"
"18042","  26.0","  18.4"," LAS LOMITAS"
"17042","  24.4","  19.4"," LAS LOMITAS"
"16042","  23.8","  20.4"," LAS LOMITAS"
"15042","  26.0","  18.6"," LAS LOMITAS"
"14042","  23.2","  16.8"," LAS LOMITAS"
"13042","  29.0","  20.8"," LAS LOMITAS"
"12042","  35.0","  22.8"," LAS LOMITAS"
"11042","  35.0","  20.6"," LAS LOMITAS"
"10042","  33.0","  16.6"," LAS LOMITAS"
"9042","  31.0","  16.0"," LAS LOMITAS"
"8042","  30.2","  18.4"," LAS LOMITAS"
"7042","  29.5","  18.4"," LAS LOMITAS"
"6042","  28.1","  20.8"," LAS LOMITAS"
"5042","  25.5","  19.4"," LAS LOMITAS"
"4042","  28.6","  19.8"," LAS LOMITAS"
"3042","  35.5","  21.4"," LAS LOMITAS"
"2042","  35.3","  20.2"," LAS LOMITAS"
"1042","  31.0","  22.4"," LAS LOMITAS"
"31032","  36.4","  19.6"," LAS LOMITAS"
"30032","  38.0","  22.2"," LAS LOMITAS"
"29032","  37.3","  25.4"," LAS LOMITAS"
"28032","  35.4","  20.6"," LAS LOMITAS"
"27032","  32.0","  18.8"," LAS LOMITAS"
"26032","  28.0","  22.4"," LAS LOMITAS"
"25032","  32.5","  22.2"," LAS LOMITAS"
"24032","  35.4","  23.8"," LAS LOMITAS"
"23032","  37.2","  24.2"," LAS LOMITAS"
"22032","  36.0","  22.2"," LAS LOMITAS"
"21032","  37.0","  23.8"," LAS LOMITAS"
"20032","  35.8","  23.6"," LAS LOMITAS"
"19032","  34.5","  22.4"," LAS LOMITAS"
"18032","  31.0","  22.8"," LAS LOMITAS"
"17032","  32.4","  22.8"," LAS LOMITAS"
"16032","  31.0","  23.8"," LAS LOMITAS"
"15032","  33.4","  23.0"," LAS LOMITAS"
"14032","  34.0","  23.6"," LAS LOMITAS"
"13032","  35.5","  24.0"," LAS LOMITAS"
"12032","  36.0","  24.2"," LAS LOMITAS"
"11032","  36.1","  23.0"," LAS LOMITAS"
"10032","  34.2","  21.6"," LAS LOMITAS"
"9032","  34.9","  23.6"," LAS LOMITAS"
"8032","  32.0","  20.8"," LAS LOMITAS"
"7032","  31.9","  21.6"," LAS LOMITAS"
"6032","  38.0","  22.6"," LAS LOMITAS"
"5032","  36.5","  23.6"," LAS LOMITAS"
"4032","  37.0","  22.8"," LAS LOMITAS"
"3032","  33.5","  21.4"," LAS LOMITAS"
"2032","  31.4","  21.8"," LAS LOMITAS"
"1032","  30.0","  23.0"," LAS LOMITAS"
"28022","  34.8","  23.0"," LAS LOMITAS"
"27022","  32.2","  20.4"," LAS LOMITAS"
"26022","  27.5","  20.8"," LAS LOMITAS"
"25022","  35.8","  21.2"," LAS LOMITAS"
"24022","  36.0","  21.0"," LAS LOMITAS"
"23022","  28.5","  21.4"," LAS LOMITAS"
"22022","  32.0","  21.0"," LAS LOMITAS"
"21022","  38.3","  22.6"," LAS LOMITAS"
"20022","  37.0","  14.6"," LAS LOMITAS"
"19022","  28.4","  14.4"," LAS LOMITAS"
"18022","  26.0","  11.6"," LAS LOMITAS"
"17022","  27.3","  20.6"," LAS LOMITAS"
"16022","  37.2","  23.0"," LAS LOMITAS"
"15022","  38.2","  23.8"," LAS LOMITAS"
"14022","  40.0","  27.8"," LAS LOMITAS"
"13022","  40.9","  25.6"," LAS LOMITAS"
"12022","  40.0","  25.2"," LAS LOMITAS"
"11022","  39.0","  24.4"," LAS LOMITAS"
"10022","  36.6","  23.0"," LAS LOMITAS"
"9022","  34.0","  24.0"," LAS LOMITAS"
"8022","  40.5","  25.0"," LAS LOMITAS"
"7022","  40.9","  25.6"," LAS LOMITAS"
"6022","  39.4","  21.6"," LAS LOMITAS"
"5022","  35.8","  20.2"," LAS LOMITAS"
"4022","  35.4","  20.6"," LAS LOMITAS"
"3022","  34.5","  20.0"," LAS LOMITAS"
"2022","  37.0","  24.2"," LAS LOMITAS"
"1022","  36.9","  23.2"," LAS LOMITAS"
"31012","  34.0","  22.6"," LAS LOMITAS"
"30012","  35.0","  23.0"," LAS LOMITAS"
"29012","  38.4","  24.6"," LAS LOMITAS"
"28012","  34.0","  23.0"," LAS LOMITAS"
"27012","  41.6","  25.2"," LAS LOMITAS"
"26012","  40.2","  24.4"," LAS LOMITAS"
"25012","  41.2","  24.2"," LAS LOMITAS"
"24012","  39.3","  22.4"," LAS LOMITAS"
"23012","  37.0","  24.8"," LAS LOMITAS"
"22012","  37.5","  25.4"," LAS LOMITAS"
"21012","  43.8","  26.0"," LAS LOMITAS"
"20012","  43.9","  25.8"," LAS LOMITAS"
"19012","  42.8","  26.4"," LAS LOMITAS"
"18012","  42.5","  26.8"," LAS LOMITAS"
"17012","  41.2","  25.2"," LAS LOMITAS"
"16012","  40.9","  21.8"," LAS LOMITAS"
"15012","  37.2","  18.4"," LAS LOMITAS"
"14012","  33.5","  18.8"," LAS LOMITAS"
"13012","  33.8","  20.6"," LAS LOMITAS"
"12012","  40.9","  24.4"," LAS LOMITAS"
"11012","  41.0","  23.8"," LAS LOMITAS"
"10012","  39.5","  22.6"," LAS LOMITAS"
"9012","  39.0","  22.6"," LAS LOMITAS"
"8012","  38.0","  21.2"," LAS LOMITAS"
"7012","  37.0","  20.8"," LAS LOMITAS"
"6012","  38.0","  21.0"," LAS LOMITAS"
"5012","  38.5","  18.8"," LAS LOMITAS"
"4012","  35.0","  14.8"," LAS LOMITAS"
"3012","  25.4","  19.4"," LAS LOMITAS"
"2012","  35.4","  23.8"," LAS LOMITAS"
"1012","  42.5","  27.8"," LAS LOMITAS"
"31122","  43.0","  24.8"," LAS LOMITAS"
"30122","  40.0","  21.6"," LAS LOMITAS"
"29122","  36.5","  19.8"," LAS LOMITAS"
"28122","  35.0","  17.8"," LAS LOMITAS"
"27122","  36.0","  21.0"," LAS LOMITAS"
"26122","  34.0","  23.6"," LAS LOMITAS"
"25122","  33.5","  20.2"," LAS LOMITAS"
"24122","  34.4","  20.4"," LAS LOMITAS"
"23122","  41.0","  24.8"," LAS LOMITAS"
"22122","  40.2","  24.2"," LAS LOMITAS"
"21122","  40.0","  23.6"," LAS LOMITAS"
"20122","  39.4","  23.4"," LAS LOMITAS"
"19122","  37.2","  19.4"," LAS LOMITAS"
"18122","  32.5","  16.6"," LAS LOMITAS"
"17122","  29.0","  21.8"," LAS LOMITAS"
"16122","  36.4","  20.6"," LAS LOMITAS"
"15122","  35.2","  19.6"," LAS LOMITAS"
"14122","  36.5","  19.4"," LAS LOMITAS"
"13122","  36.4","  26.0"," LAS LOMITAS"
"12122","  36.8","  24.2"," LAS LOMITAS"
"11122","  28.4","  23.0"," LAS LOMITAS"
"10122","  44.2","  23.5"," LAS LOMITAS"
"9122","  45.0","  27.8"," LAS LOMITAS"
"8122","  45.3","  29.4"," LAS LOMITAS"
"7122","  44.5","  26.2"," LAS LOMITAS"
"6122","  42.0","  23.4"," LAS LOMITAS"
"5122","  40.0","  21.4"," LAS LOMITAS"
"4122","  40.1","  20.0"," LAS LOMITAS"
"3122","  37.0","  17.8"," LAS LOMITAS"
"2122","  33.5","  22.8"," LAS LOMITAS"
"1122","  31.5","  24.0"," LAS LOMITAS"
"30112","  37.9","  21.6"," LAS LOMITAS"
"29112","  37.4","  22.2"," LAS LOMITAS"
"28112","  38.0","  22.5"," LAS LOMITAS"
"27112","  38.0","  19.6"," LAS LOMITAS"
"26112","  37.9","  18.5"," LAS LOMITAS"
"25112","  36.5","  18.4"," LAS LOMITAS"
"24112","  34.5","  16.0"," LAS LOMITAS"
"23112","  32.5","  15.2"," LAS LOMITAS"
"22112","  29.6","  16.8"," LAS LOMITAS"
"21112","  26.0","  20.2"," LAS LOMITAS"
"20112","  32.2","  21.4"," LAS LOMITAS"
"19112","  39.5","  21.2"," LAS LOMITAS"
"18112","  37.2","  21.5"," LAS LOMITAS"
"17112","  35.4","  17.2"," LAS LOMITAS"
"16112","  34.0","  17.0"," LAS LOMITAS"
"15112","  34.5","  16.0"," LAS LOMITAS"
"14112","  31.0","  18.8"," LAS LOMITAS"
"13112","  30.0","  19.4"," LAS LOMITAS"
"12112","  37.0","  23.6"," LAS LOMITAS"
"11112","  33.0","  17.4"," LAS LOMITAS"
"10112","  28.0","  20.2"," LAS LOMITAS"
"9112","  35.2","  18.0"," LAS LOMITAS"
"8112","  33.5","  18.8"," LAS LOMITAS"
"7112","  34.5","  18.2"," LAS LOMITAS"
"6112","  34.5","  17.4"," LAS LOMITAS"
"5112","  33.0","  16.2"," LAS LOMITAS"
"4112","  31.0","  15.4"," LAS LOMITAS"
"3112","  28.5","  10.0"," LAS LOMITAS"
"2112","  26.5","   9.4"," LAS LOMITAS"
"1112","  23.4","  10.6"," LAS LOMITAS"
"31102","  22.0","  14.5"," LAS LOMITAS"
"30102","  35.8","  19.4"," LAS LOMITAS"
"29102","  14.8","   5.2"," MALARGUE AERO"
"28102","  17.2","   5.2"," MALARGUE AERO"
"27102","  21.6","   4.0"," MALARGUE AERO"
"26102","  22.3","   4.0"," MALARGUE AERO"
"25102","  21.3","   9.4"," MALARGUE AERO"
"24102","  19.9","   8.5"," MALARGUE AERO"
"23102","  21.4","   4.8"," MALARGUE AERO"
"22102","  20.0","  10.5"," MALARGUE AERO"
"21102","  26.2","   8.0"," MALARGUE AERO"
"20102","  28.0","   7.4"," MALARGUE AERO"
"19102","  23.6","  -0.2"," MALARGUE AERO"
"18102","  18.0","   6.0"," MALARGUE AERO"
"17102","  19.0","   1.6"," MALARGUE AERO"
"16102","  20.0","  -1.3"," MALARGUE AERO"
"15102","  25.4","   3.4"," MALARGUE AERO"
"14102","  22.8","   3.2"," MALARGUE AERO"
"13102","  20.4","   3.0"," MALARGUE AERO"
"12102","  18.0","  -1.0"," MALARGUE AERO"
"11102","  13.3","   0.0"," MALARGUE AERO"
"10102","  19.5","   9.0"," MALARGUE AERO"
"9102","  24.0","   4.7"," MALARGUE AERO"
"8102","  22.4","   4.0"," MALARGUE AERO"
"7102","  20.0","   1.5"," MALARGUE AERO"
"6102","  17.6","   0.3"," MALARGUE AERO"
"5102","  19.6","   0.6"," MALARGUE AERO"
"4102","  15.2","   1.0"," MALARGUE AERO"
"3102","  14.0","   3.6"," MALARGUE AERO"
"2102","  23.0","   4.4"," MALARGUE AERO"
"1102","  24.6","   3.5"," MALARGUE AERO"
"30092","  18.6","  -0.8"," MALARGUE AERO"
"29092","  14.0","   3.8"," MALARGUE AERO"
"28092","  16.0","   2.4"," MALARGUE AERO"
"27092","  22.8","   0.0"," MALARGUE AERO"
"26092","  16.0","   3.8"," MALARGUE AERO"
"25092","  17.2","   5.1"," MALARGUE AERO"
"24092","  16.0","   6.0"," MALARGUE AERO"
"23092","  19.0","   6.4"," MALARGUE AERO"
"22092","  21.6","   6.0"," MALARGUE AERO"
"21092","  21.6","   3.4"," MALARGUE AERO"
"20092","  17.6","   2.2"," MALARGUE AERO"
"19092","  16.4","   0.4"," MALARGUE AERO"
"18092","   8.4","   0.2"," MALARGUE AERO"
"17092","   8.4","   0.7"," MALARGUE AERO"
"16092","  15.4","   5.3"," MALARGUE AERO"
"15092","  22.8","   5.2"," MALARGUE AERO"
"14092","  20.4","   2.6"," MALARGUE AERO"
"13092","   8.9","  -2.3"," MALARGUE AERO"
"12092","  10.3","  -2.2"," MALARGUE AERO"
"11092","  11.0","   2.2"," MALARGUE AERO"
"10092","   9.0","   4.4"," MALARGUE AERO"
"9092","  17.0","   1.4"," MALARGUE AERO"
"8092","  15.2","   2.6"," MALARGUE AERO"
"7092","  15.0","  -0.6"," MALARGUE AERO"
"6092","  11.0","   3.0"," MALARGUE AERO"
"5092","   7.4","   0.8"," MALARGUE AERO"
"4092","   8.8","   2.0"," MALARGUE AERO"
"3092","  14.0","  -1.6"," MALARGUE AERO"
"2092","  10.8","   3.2"," MALARGUE AERO"
"1092","  19.6","   3.0"," MALARGUE AERO"
"31082","  12.4","  -0.3"," MALARGUE AERO"
"30082","  18.6","   4.6"," MALARGUE AERO"
"29082","  11.0","  -2.1"," MALARGUE AERO"
"28082","  11.7","  -2.2"," MALARGUE AERO"
"27082","   4.8","  -6.2"," MALARGUE AERO"
"26082","   2.0","  -7.8"," MALARGUE AERO"
"25082","   3.8","  -7.1"," MALARGUE AERO"
"24082","   4.5","  -4.8"," MALARGUE AERO"
"23082","   6.0","  -7.8"," MALARGUE AERO"
"22082","   3.3","   0.0"," MALARGUE AERO"
"21082","   6.2","   2.4"," MALARGUE AERO"
"20082","  10.0","   3.0"," MALARGUE AERO"
"19082","  15.6","  -0.2"," MALARGUE AERO"
"18082","  13.5","  -4.6"," MALARGUE AERO"
"17082","  14.5","   1.8"," MALARGUE AERO"
"16082","  20.4","   4.0"," MALARGUE AERO"
"15082","  21.5","   3.2"," MALARGUE AERO"
"14082","  26.7","   6.4"," MALARGUE AERO"
"13082","  22.6","  -1.8"," MALARGUE AERO"
"12082","  11.8","  -3.0"," MALARGUE AERO"
"11082","  11.8","  -0.4"," MALARGUE AERO"
"10082","  13.0","   1.6"," MALARGUE AERO"
"9082","  18.6","   2.3"," MALARGUE AERO"
"8082","  18.7","  -1.6"," MALARGUE AERO"
"7082","  13.6","  -2.9"," MALARGUE AERO"
"6082","  17.8","  -0.2"," MALARGUE AERO"
"5082","  17.6","  -1.4"," MALARGUE AERO"
"4082","  16.6","  -1.6"," MALARGUE AERO"
"3082","  14.6","   1.0"," MALARGUE AERO"
"2082","  20.2","   3.6"," MALARGUE AERO"
"1082","  26.6","   6.2"," MALARGUE AERO"
"31072","  23.8","   2.3"," MALARGUE AERO"
"30072","  23.8","  13.4"," MALARGUE AERO"
"29072","  24.9","  -0.6"," MALARGUE AERO"
"28072","  12.4","   0.0"," MALARGUE AERO"
"27072","  11.2","  -1.6"," MALARGUE AERO"
"26072","  11.4","  -3.0"," MALARGUE AERO"
"25072","  16.2","  -3.0"," MALARGUE AERO"
"24072","   9.4","  -4.0"," MALARGUE AERO"
"23072","   7.0","  -1.9"," MALARGUE AERO"
"22072","   7.5","   2.3"," MALARGUE AERO"
"21072","  14.0","   4.8"," MALARGUE AERO"
"20072","  23.0","   1.2"," MALARGUE AERO"
"19072","  17.2","  -1.0"," MALARGUE AERO"
"18072","  10.2","  -3.7"," MALARGUE AERO"
"17072","   7.5","  -5.4"," MALARGUE AERO"
"16072","   5.0","  -4.0"," MALARGUE AERO"
"15072","   9.0","  -4.8"," MALARGUE AERO"
"14072","  12.8","  -4.4"," MALARGUE AERO"
"13072","   4.7","  -7.0"," MALARGUE AERO"
"12072","   8.2","  -1.4"," MALARGUE AERO"
"11072","   3.0","  -1.0"," MALARGUE AERO"
"10072","   7.0","   1.5"," MALARGUE AERO"
"9072","  10.6","  -1.4"," MALARGUE AERO"
"8072","  15.2","  -2.8"," MALARGUE AERO"
"7072","   7.0","  -3.6"," MALARGUE AERO"
"6072","  13.0","   3.6"," MALARGUE AERO"
"5072","  14.0","  -0.6"," MALARGUE AERO"
"4072","  16.1","   2.5"," MALARGUE AERO"
"3072","  16.2","   0.7"," MALARGUE AERO"
"2072","  19.4","   1.6"," MALARGUE AERO"
"1072","  14.7","  -0.6"," MALARGUE AERO"
"30062","  15.8","  -1.2"," MALARGUE AERO"
"29062","  12.2","  -2.0"," MALARGUE AERO"
"28062","   8.0","  -1.8"," MALARGUE AERO"
"27062","  11.0","   2.0"," MALARGUE AERO"
"26062","  12.8","   5.4"," MALARGUE AERO"
"25062","  13.0","   3.4"," MALARGUE AERO"
"24062","  15.8","   8.0"," MALARGUE AERO"
"23062","  15.4","   7.2"," MALARGUE AERO"
"22062","  10.8","   1.0"," MALARGUE AERO"
"21062","  11.0","  -4.3"," MALARGUE AERO"
"20062","   7.6","  -2.9"," MALARGUE AERO"
"19062","   6.0","  -2.0"," MALARGUE AERO"
"18062","  16.8","  -4.0"," MALARGUE AERO"
"17062","   5.0","  -0.6"," MALARGUE AERO"
"16062","  10.8","  -2.5"," MALARGUE AERO"
"15062","  17.3","  -2.0"," MALARGUE AERO"
"14062","  17.0","  -4.8"," MALARGUE AERO"
"13062","   9.0","  -8.0"," MALARGUE AERO"
"12062","   6.4","  -9.0"," MALARGUE AERO"
"11062","   7.2","  -6.8"," MALARGUE AERO"
"10062","  12.2","   1.0"," MALARGUE AERO"
"9062","  14.0","   6.8"," MALARGUE AERO"
"8062","  22.5","   3.4"," MALARGUE AERO"
"7062","  16.0","   2.2"," MALARGUE AERO"
"6062","  21.4","   3.2"," MALARGUE AERO"
"5062","  19.0","  -0.5"," MALARGUE AERO"
"4062","  11.0","   1.0"," MALARGUE AERO"
"3062","  15.8","   0.5"," MALARGUE AERO"
"2062","  14.6","   7.4"," MALARGUE AERO"
"1062","  15.0","   2.8"," MALARGUE AERO"
"31052","  18.0","   4.6"," MALARGUE AERO"
"30052","  17.0","   1.4"," MALARGUE AERO"
"29052","  21.0","   3.0"," MALARGUE AERO"
"28052","  11.8","  -3.6"," MALARGUE AERO"
"27052","  13.8","   0.7"," MALARGUE AERO"
"26052","  17.0","   1.3"," MALARGUE AERO"
"25052","  17.9","   2.2"," MALARGUE AERO"
"24052","  18.4","   5.8"," MALARGUE AERO"
"23052","  15.4","   5.3"," MALARGUE AERO"
"22052","  13.8","   0.9"," MALARGUE AERO"
"21052","  14.2","   0.2"," MALARGUE AERO"
"20052","  13.3","   1.8"," MALARGUE AERO"
"19052","  18.5","  -1.0"," MALARGUE AERO"
"18052","  15.0","   1.0"," MALARGUE AERO"
"17052","  19.0","   3.9"," MALARGUE AERO"
"16052","  21.0","   6.0"," MALARGUE AERO"
"15052","  27.0","   5.8"," MALARGUE AERO"
"14052","  26.6","   3.0"," MALARGUE AERO"
"13052","  23.5","   4.8"," MALARGUE AERO"
"12052","  23.5","   3.8"," MALARGUE AERO"
"11052","  20.0","   3.1"," MALARGUE AERO"
"10052","  13.6","   2.4"," MALARGUE AERO"
"9052","  21.0","   4.3"," MALARGUE AERO"
"8052","  18.1","   2.2"," MALARGUE AERO"
"7052","  20.7","  -0.1"," MALARGUE AERO"
"6052","  17.0","   2.8"," MALARGUE AERO"
"5052","  17.5","   2.4"," MALARGUE AERO"
"4052","  18.0","  -0.8"," MALARGUE AERO"
"3052","  16.0","  -0.6"," MALARGUE AERO"
"2052","  15.4","  -1.8"," MALARGUE AERO"
"1052","  12.5","  -2.2"," MALARGUE AERO"
"30042","  16.0","   4.6"," MALARGUE AERO"
"29042","  17.8","   7.7"," MALARGUE AERO"
"28042","  28.2","   6.8"," MALARGUE AERO"
"27042","  23.0","   7.2"," MALARGUE AERO"
"26042","  22.0","   8.8"," MALARGUE AERO"
"25042","  23.2","   4.0"," MALARGUE AERO"
"24042","  21.2","   4.6"," MALARGUE AERO"
"23042","  18.8","   5.0"," MALARGUE AERO"
"22042","  17.3","   6.6"," MALARGUE AERO"
"21042","  22.2","   6.0"," MALARGUE AERO"
"20042","  23.0","   6.3"," MALARGUE AERO"
"19042","  22.0","   4.7"," MALARGUE AERO"
"18042","  16.9","  10.0"," MALARGUE AERO"
"17042","  16.2","   1.0"," MALARGUE AERO"
"16042","  17.0","   5.5"," MALARGUE AERO"
"15042","  12.0","   5.0"," MALARGUE AERO"
"14042","  16.4","   7.0"," MALARGUE AERO"
"13042","  11.5","   5.8"," MALARGUE AERO"
"12042","  17.2","   9.7"," MALARGUE AERO"
"11042","  25.4","   7.5"," MALARGUE AERO"
"10042","  24.0","  14.8"," MALARGUE AERO"
"9042","  28.3","  11.0"," MALARGUE AERO"
"8042","  28.4","   9.6"," MALARGUE AERO"
"7042","  26.0","  11.2"," MALARGUE AERO"
"6042","  25.2","   9.5"," MALARGUE AERO"
"5042","  22.2","   8.0"," MALARGUE AERO"
"4042","  23.0","  11.8"," MALARGUE AERO"
"3042","  21.5","  10.8"," MALARGUE AERO"
"2042","  25.0","   5.9"," MALARGUE AERO"
"1042","  25.0","  -0.8"," MALARGUE AERO"
"31032","  17.8","   4.0"," MALARGUE AERO"
"30032","  25.5","   2.8"," MALARGUE AERO"
"29032","  22.8","  11.7"," MALARGUE AERO"
"28032","  31.5","   8.0"," MALARGUE AERO"
"27032","  30.0","   9.2"," MALARGUE AERO"
"26032","  24.8","   8.0"," MALARGUE AERO"
"25032","  25.2","  10.2"," MALARGUE AERO"
"24032","  28.6","  15.0"," MALARGUE AERO"
"23032","  24.4","  10.8"," MALARGUE AERO"
"22032","  25.6","  13.1"," MALARGUE AERO"
"21032","  28.6","  10.0"," MALARGUE AERO"
"20032","  24.0","  11.5"," MALARGUE AERO"
"19032","  23.2","  14.0"," MALARGUE AERO"
"18032","  28.2","  14.2"," MALARGUE AERO"
"17032","  27.2","  12.2"," MALARGUE AERO"
"16032","  29.6","  14.5"," MALARGUE AERO"
"15032","  28.4","  10.2"," MALARGUE AERO"
"14032","  28.3","  14.1"," MALARGUE AERO"
"13032","  25.1","  13.3"," MALARGUE AERO"
"12032","  28.2","  13.0"," MALARGUE AERO"
"11032","  33.0","  14.0"," MALARGUE AERO"
"10032","  27.3","  13.8"," MALARGUE AERO"
"9032","  28.0","  15.2"," MALARGUE AERO"
"8032","  30.5","  11.1"," MALARGUE AERO"
"7032","  27.8","   9.1"," MALARGUE AERO"
"6032","  31.4","  11.0"," MALARGUE AERO"
"5032","  33.0","  13.2"," MALARGUE AERO"
"4032","  29.6","  11.2"," MALARGUE AERO"
"3032","  32.6","  14.5"," MALARGUE AERO"
"2032","  29.9","  10.3"," MALARGUE AERO"
"1032","  32.3","  14.1"," MALARGUE AERO"
"28022","  32.0","  14.2"," MALARGUE AERO"
"27022","  29.8","  10.0"," MALARGUE AERO"
"26022","  26.2","   7.0"," MALARGUE AERO"
"25022","  28.0","   9.8"," MALARGUE AERO"
"24022","  28.8","  13.2"," MALARGUE AERO"
"23022","  28.3","  10.0"," MALARGUE AERO"
"22022","  30.5","  12.0"," MALARGUE AERO"
"21022","  29.2","  11.4"," MALARGUE AERO"
"20022","  29.7","  10.8"," MALARGUE AERO"
"19022","  30.0","   6.8"," MALARGUE AERO"
"18022","  25.5","   1.3"," MALARGUE AERO"
"17022","  14.6","  -1.6"," MALARGUE AERO"
"16022","  26.7","  14.0"," MALARGUE AERO"
"15022","  32.0","  10.4"," MALARGUE AERO"
"14022","  30.0","  14.2"," MALARGUE AERO"
"13022","  30.2","  12.2"," MALARGUE AERO"
"12022","  34.7","  13.6"," MALARGUE AERO"
"11022","  33.6","  14.0"," MALARGUE AERO"
"10022","  33.2","  12.8"," MALARGUE AERO"
"9022","  33.8","  14.0"," MALARGUE AERO"
"8022","  34.6","  12.8"," MALARGUE AERO"
"7022","  32.8","  15.0"," MALARGUE AERO"
"6022","  32.3","  13.6"," MALARGUE AERO"
"5022","  34.4","  13.0"," MALARGUE AERO"
"4022","  28.5","  12.1"," MALARGUE AERO"
"3022","  27.8","  16.6"," MALARGUE AERO"
"2022","  29.6","  14.0"," MALARGUE AERO"
"1022","  26.4","  14.5"," MALARGUE AERO"
"31012","  28.8","  14.2"," MALARGUE AERO"
"30012","  36.0","  15.4"," MALARGUE AERO"
"29012","  31.0","  13.0"," MALARGUE AERO"
"28012","  29.7","  11.0"," MALARGUE AERO"
"27012","  26.4","  12.0"," MALARGUE AERO"
"26012","  27.5","  11.8"," MALARGUE AERO"
"25012","  30.2","  11.8"," MALARGUE AERO"
"24012","  32.4","  13.0"," MALARGUE AERO"
"23012","  31.5","  11.8"," MALARGUE AERO"
"22012","  30.0","  12.2"," MALARGUE AERO"
"21012","  31.6","  12.1"," MALARGUE AERO"
"20012","  30.5","  12.8"," MALARGUE AERO"
"19012","  29.5","  12.2"," MALARGUE AERO"
"18012","  28.4","   9.0"," MALARGUE AERO"
"17012","  23.8","  14.0"," MALARGUE AERO"
"16012","  27.4","   9.6"," MALARGUE AERO"
"15012","  26.0","  12.2"," MALARGUE AERO"
"14012","  30.3","  11.2"," MALARGUE AERO"
"13012","  27.8","   8.5"," MALARGUE AERO"
"12012","  25.6","   9.4"," MALARGUE AERO"
"11012","  27.0","  11.0"," MALARGUE AERO"
"10012","  26.0","  13.6"," MALARGUE AERO"
"9012","  28.0","  14.6"," MALARGUE AERO"
"8012","  32.5","  15.6"," MALARGUE AERO"
"7012","  31.0","  13.5"," MALARGUE AERO"
"6012","  30.8","  14.8"," MALARGUE AERO"
